event_id,visible,timestamp,location_long,location_lat,external_temperature,gps:hdop,gps:satellite_count,height_above_ellipsoid,tag_tech_spec,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name
32050680156,TRUE,08/09/2017 10:45,9.90864,46.79661,8.5,1.6,5,1876.16,05:05,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679913,TRUE,08/09/2017 12:15,9.90807,46.79698,10.5,2.5,5,2022.68,05:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679903,TRUE,08/09/2017 13:15,9.90805,46.7971,10.5,1.9,7,2049.86,07:08,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679930,TRUE,08/09/2017 13:45,9.90812,46.79699,12,2.6,6,2048.73,06:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679006,TRUE,08/09/2017 14:00,9.90619,46.79734,11.5,3.2,5,2148.3,05:05,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679841,TRUE,08/09/2017 14:15,9.90788,46.79732,12,1.4,6,2039.87,06:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679948,TRUE,08/09/2017 16:30,9.90819,46.797,10,1.8,6,1990.85,06:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679915,TRUE,08/09/2017 17:30,9.90808,46.79708,9.5,1.6,6,1983.65,06:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679966,TRUE,09/09/2017 09:15,9.90825,46.79732,9,3.7,5,2044.39,05:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050680258,TRUE,09/09/2017 09:30,9.90881,46.79768,8.5,3.1,5,2112.57,05:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679908,TRUE,09/09/2017 09:45,9.90806,46.79685,8.5,2.7,5,2085.93,05:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679859,TRUE,09/09/2017 10:00,9.90791,46.79695,8.5,1.4,6,2062.77,06:07,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050679800,TRUE,09/09/2017 10:15,9.90778,46.79705,8.5,2,5,2048.82,05:06,gps,Nucifraga caryocatactes,88,K96915,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678949,TRUE,22/08/2017 14:00,9.90601,46.79972,34,1.2,7,2074.79,07:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678960,TRUE,22/08/2017 15:00,9.90604,46.79967,41,1.2,7,2067.01,07:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677896,TRUE,23/08/2017 09:00,9.90085,46.80322,39.5,2.4,5,1980.31,05:06,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677902,TRUE,23/08/2017 12:00,9.90096,46.80316,36.5,1.5,7,2012.36,07:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677921,TRUE,23/08/2017 13:00,9.90121,46.80262,36.5,3.2,7,2015.54,07:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677815,TRUE,24/08/2017 09:00,9.89928,46.80446,36.5,1.5,5,2029.9,05:06,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677844,TRUE,24/08/2017 12:00,9.89968,46.8043,38,1.8,6,1985.6,06:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676311,TRUE,25/08/2017 09:00,9.87107,46.81481,36.5,1.6,6,2164.91,06:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676287,TRUE,25/08/2017 10:00,9.87088,46.81489,38,1.3,6,2158.74,06:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050675187,TRUE,25/08/2017 13:00,9.86269,46.86112,36,2,6,1832.09,06:07,gps,Nucifraga caryocatactes,89,K96934,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
